국가,도시,CityId
미합중국,"킨, 뉴 햄프셔",1995
미합중국,"케노셔, 위스콘신",1996
미합중국,"케치칸, 알래스카",1997
미합중국,"케이 웨스트, 플로리다",777
미합중국,"녹스빌, 테네시 ",778
미합중국,"라파예트, 루이지애나",1998
미합중국,"라하이나, 하와이",1999
미합중국,"레이크 찰스, 루이지애나",779
미합중국,"랜싱, 미시간",780
미합중국,"라스 크루시스, 뉴 멕시코",2000
미합중국,"라스베이거스, 네바다",781
미합중국,"로턴, 오클라호마",2001
미합중국,"렉싱턴, 켄터키",782
미합중국,"링컨, 네브래스카",783
미합중국,"리틀록, 아칸소",784
미합중국,"로스앤젤레스, 캘리포니아",269
미합중국,"루이빌, 켄터키",785
미합중국,"로웰, 매사추세츠",2002
미합중국,"러벅, 텍사스",786
미합중국,"메이컨, 조지아",787
미합중국,"매디슨, 위스콘신",788
미합중국,"맨체스터, 뉴 햄프셔",2003
미합중국,"맥콤, 미시시피",2004
미합중국,"메드퍼드, 오리건",789
미합중국,"멤피스, 테네시",790
미합중국,"마이애미, 플로리다",267
미합중국,"미들타운, 코네티컷",2005
미합중국,"밀워키, 위스콘신",791
미합중국,"미니애폴리스, 미네소타",276
미합중국,"마이놋, 노스 다코타",2006
미합중국,"미줄러, 몬태나",2007
미합중국,"모빌, 앨라배마",792
미합중국,"몽고메리, 앨라배마",793
미합중국,"몽펠리에, 버몬트",2008
미합중국,"머틀 비치, 사우스 캐롤라이나",2009
미합중국,"남파, 아이다호",2010
미합중국,"나파, 캘리포니아",2011
미합중국,"나폴리, 플로리다",2012
미합중국,"내슈아, 뉴 햄프셔",2013
미합중국,"내슈빌, 테네시",794
미합중국,"뉴 헤이븐, 코네티컷",2014
미합중국,"뉴올리언스, 루이지애나",795
미합중국,뉴욕,278
미합중국,"뉴어크, 델라웨어",2015
미합중국,"뉴어크, 뉴저지",796
미합중국,"뉴포트 뉴스, 버지니아",2016
미합중국,"노퍽, 버지니아",797
미합중국,"노먼, 오클라호마",2017
미합중국,"노스 플래트, 네브래스카",798
미합중국,"오클라호마시티, 오클라호마",799
미합중국,"올레이스, 캔자스",2018
미합중국,"올림피아, 워싱턴",2019
미합중국,"오마하, 네브래스카",800
미합중국,"올랜도, 플로리다",801
미합중국,"오인즈버러, 켄터키",2020
미합중국,"파두카, 켄터키",802
미합중국,"팜 스프링스, 캘리포니아",2021
미합중국,"파커스버그, 웨스트 버지니아",2022
미합중국,"펜들턴, 오리건",803
미합중국,"피오리아 ,일리노이",804
미합중국,"필라델피아, 펜실베이니아",805
미합중국,"피닉스, 애리조나",806
미합중국,"피에르, 사우스 다코타",2023
미합중국,"피츠버그, 펜실베이니아",807
미합중국,"포커텔로, 아이다호",808
미합중국,"포틀랜드, 메인",809
미합중국,"포틀랜드, 오리건",810
미합중국,"프로비덴스, 로드아일랜드",811
미합중국,"프로보, 유타",2024
미합중국,"프에블로, 콜로라도",812
미합중국,"러신, 위스콘신",2025
미합중국,"롤리 & 더럼, 노스캐롤라이나",813
미합중국,"래피드 시, 사우스다코타",814
미합중국,"레딩, 펜실베니아",2026
미합중국,"리노, 네바다",815
미합중국,"리치먼드, 버지니아",816
미합중국,"리오랜초, 뉴 멕시코",2027
미합중국,"로어노크, 버지니아",817
미합중국,"로체스터, 미네소타",2028
미합중국,"로체스터, 뉴 햄프셔",2029
미합중국,"로체스터, 뉴욕",818
미합중국,"록힐, 사우스 캐롤라이나",2030
미합중국,"락 스프링스, 와이오밍",2031
미합중국,"록퍼드, 일리노이",819
미합중국,"로스웰, 뉴 멕시코",2032
미합중국,"러틀랜드, 버몬트",2033
미합중국,"새크라맨토, 캘리포니아",820
미합중국,"세인트 폴, 미네소타",2034
미합중국,"세일럼, 오리건",822
미합중국,"솔트레이크 시, 유타",823
미합중국,"샌엔젤로, 텍사스",824
미합중국,"샌안토니오, 텍사스",825
미합중국,"샌디에고, 캘리포니아",826
미합중국,"샌프란시스코, 캘리포니아",272
미합중국,"새너제이, 캘리포니아",852
미합중국,"산후안, 푸에르토리코",850
미합중국,"산타페, 뉴 멕시코",2035
미합중국,"솔트세인트마리, 미시간",827
미합중국,"서배너, 조지아",828
미합중국,"시애틀, 워싱턴",277
미합중국,"세도나, 애리조나",2036
미합중국,"슈리브포트, 루이지애나",829
미합중국,"수시티, 아이오와",830
미합중국,"수폴스, 사우스다코타",831
미합중국,"싯카, 알래스카",2037
미합중국,"사우스벤드, 인디애나",832
미합중국,"스포캔, 워싱턴",833
미합중국,"스프링필드, 일리노이",834
미합중국,"스프링필드, 미주리",835
미합중국,"세인트 루이스, 미주리",821
미합중국,"세인트피터스버그, 플로리다",2038
미합중국,"스탬포드, 코네티컷",2039
미합중국,"스러큐스, 뉴욕",836
미합중국,"타코마, 워싱턴",2040
미합중국,"탤러해시, 플로리다",837
미합중국,"탬파, 플로리다",853
미합중국,"톨레도, 오하이오",838
미합중국,"토피카, 캔자스",839
미합중국,"트렌튼, 뉴저지",2041
미합중국,"투손, 애리조나",840
미합중국,"털사, 오클라호마",841
미합중국,"터스컬루사, 앨라배마",2042
미합중국,"웨이코, 텍사스",842
미합중국,워싱턴 DC,270
미합중국,"워털루, 아이오와",2043
미합중국,"워터타운, 사우스 다코타",2044
미합중국,"웨스트팜비치, 플로리다",843
미합중국,"위치타 폴즈, 텍사스",844
미합중국,"위치토, 캔자스",851
미합중국,"윌크스배리, 펜실베이니아",845
미합중국,"윈스턴세일럼, 노스 캐롤라이나",2045
미합중국,"우스터, 매사추세츠",2046
미합중국,"야키마, 워싱턴",846
미합중국,"영스타운, 오하이오",847
미합중국,"유마, 애리조나",848
우루과이,몬테비데오,293
우루과이,푼타델에스테,326
우즈베키스탄,누쿠스,118
우즈베키스탄,사마르칸트,116
우즈베키스탄,타슈켄트,115
우즈베키스탄,테르메즈,117
바누아투,라카토로,1469
바누아투,레나켈,1470
바누아투,루간빌,674
바누아투,포트빌라,673
바누아투,사라타마타,1471
바누아투,솔라,1472
베네수엘라,바르셀로나,2053
베네수엘라,바르키시메토,2054
베네수엘라,칼라보소,2055
베네수엘라,카라카스,288
베네수엘라,볼리바르,1202
베네수엘라,코로,1196
베네수엘라,과나레,2056
베네수엘라,귀리아,2057
베네수엘라,라 캐나다,2058
베네수엘라,라 오칠라,2059
베네수엘라,마이케티아,1199
베네수엘라,마라카이보,1197
베네수엘라,마라카이,1198
베네수엘라,마르가리타,1200
베네수엘라,마투린,2060
베네수엘라,메네 그란데,2061
베네수엘라,메리다,1201
베네수엘라,푸에르토 아야쿠초,2062
베네수엘라,샌 안토니오 델 타치라,2063
베네수엘라,산페르난도,1203
베네수엘라,산타 엘레나 데 우아이렌,2064
베네수엘라,템블라도,2065
베네수엘라,투메레모,2066
베네수엘라,바예 델 라 파스쿠아,2067
베트남 사회주의공화국,부온마투옷,3029
베트남 사회주의공화국,까마우,3030
베트남 사회주의공화국,다낭,656
베트남 사회주의공화국,하띤,3025
베트남 사회주의공화국,하이퐁,3024
베트남 사회주의공화국,하노이,308
베트남 사회주의공화국,호찌민 시,309
베트남 사회주의공화국,랑선,3031
베트남 사회주의공화국,라오까이,3026
베트남 사회주의공화국,냐짱,3027
베트남 사회주의공화국,쁠래이꾸,3028
잠비아,치파타,1305
잠비아,초마,2981
잠비아,이소카,2983
잠비아,카브웨,1304
잠비아,가사마,1306
잠비아,리빙스턴,1307
잠비아,루사카,150
잠비아,만사리,1308
잠비아,음 푸웨,2982
잠비아,몽구,1309
잠비아,은돌라,1310
잠비아,솔웨이,1311
짐바브웨,베잇브릿지,963
짐바브웨,불라와요,950
짐바브웨,치팡가,964
짐바브웨,곡웨,955
짐바브웨,궤루,953
짐바브웨,하라레,263
짐바브웨,황게,965
짐바브웨,가도마,952
짐바브웨,카리바,966
짐바브웨,카로이,957
짐바브웨,크웨크웨,951
짐바브웨,마론데라,958
짐바브웨,마스빙고,961
짐바브웨,다윈산,956
짐바브웨,무타레,954
짐바브웨,플럼트리,960
짐바브웨,루세이프,959
짐바브웨,빅토리아폭포,962
